,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
5158,2019,20483,17.9,2143,136.0,5.0,30.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
5159,2014,45800,22.7,1498,89.84,5.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5160,2015,35441,18.6,1197,81.83,5.0,6.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5161,2015,86398,12.99,2494,100.6,7.0,15.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5162,2012,150000,21.64,1461,84.8,5.0,3.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5163,2014,89000,25.2,1248,74.0,5.0,5.85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5164,2010,68375,19.0,998,66.1,5.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5165,2013,52000,18.6,1197,85.8,5.0,3.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
5166,2017,39000,17.9,2143,136.0,5.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5167,2014,68000,16.02,1373,93.7,7.0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5168,2007,71000,18.9,998,67.1,5.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5169,2012,72003,22.07,1199,73.9,5.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5170,2014,135670,22.7,1498,89.84,5.0,6.55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5171,2017,65850,25.1,1498,98.6,5.0,9.44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5172,2015,53920,14.28,1798,138.03,5.0,10.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5173,2014,58000,15.1,2179,140.0,7.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5174,2016,4000,24.7,796,47.3,5.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5175,2010,58000,18.59,2993,265.0,5.0,11.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5176,2016,29832,21.1,814,55.2,5.0,3.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5177,2016,71156,26.59,1248,74.0,5.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5178,2015,64687,31.79,998,58.33,5.0,3.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5179,2011,54000,16.55,1968,147.51,5.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5180,2009,75000,13.7,1798,157.75,5.0,4.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5181,2015,39208,17.57,1193,88.7,5.0,4.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5182,2014,41000,17.0,2149,139.07,7.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5183,2013,38622,17.4,1497,117.3,5.0,6.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5184,2016,18000,16.95,1498,97.7,5.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5186,2011,45000,14.4,1598,103.6,5.0,3.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5187,2014,48656,15.74,1591,121.3,5.0,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5188,2012,79000,22.0,1582,126.2,5.0,5.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5189,2012,88000,16.55,1968,140.0,5.0,16.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5190,2009,92000,15.5,1586,103.3,5.0,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5191,2019,9000,12.62,2198,158.0,7.0,32.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5192,2008,50121,20.4,1197,83.11,5.0,3.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5193,2014,79000,24.0,1120,70.0,5.0,4.15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5194,2014,46000,20.14,1498,88.8,5.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5195,2012,100000,10.0,2496,157.7,5.0,11.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
5196,2015,41000,18.6,1197,81.83,5.0,4.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5197,2015,25000,24.07,998,67.1,5.0,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5198,2014,71899,20.77,1248,88.76,7.0,7.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5199,2016,7100,23.1,998,67.04,5.0,4.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5200,2018,38171,22.5,999,67.0,5.0,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5201,2013,70359,12.05,2179,120.0,8.0,7.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5202,2011,200000,12.8,2494,102.0,7.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5203,2017,26969,22.07,1199,73.9,5.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5204,2011,56500,20.0,1399,68.0,5.0,2.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5205,2014,40000,20.45,1461,83.8,5.0,5.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5206,2014,41000,17.0,2200,139.01,7.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5207,2017,53105,22.5,999,67.0,5.0,4.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5208,2013,23000,21.14,1498,103.52,5.0,4.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
5209,2016,80999,16.0,2179,140.0,7.0,14.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5210,2012,82000,20.0,1399,68.05,5.0,2.95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5211,2017,68557,15.96,2523,62.1,7.0,8.14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5212,2016,34000,20.64,1498,108.5,5.0,8.45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5213,2015,77000,12.99,2494,100.0,8.0,12.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5214,2012,48000,15.1,2179,140.0,7.0,6.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
5215,2015,28232,15.8,1499,110.0,5.0,7.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5216,2011,110000,16.96,1968,138.1,5.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5217,2009,120000,13.93,2179,138.0,7.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5218,2013,49000,8.2,2993,245.0,4.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5219,2014,22000,16.47,1198,74.0,5.0,4.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5220,2015,14925,18.5,1197,82.9,5.0,5.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5221,2013,75000,20.77,1248,88.8,7.0,6.55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
5222,2015,23000,17.4,1497,117.3,5.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5223,2014,57000,17.0,1497,118.0,5.0,5.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5224,2013,76718,16.96,1968,138.03,5.0,6.51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
5225,2016,138000,25.8,1498,98.6,5.0,5.15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5226,2013,140000,15.1,2179,140.0,7.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5227,2008,110000,14.53,1798,138.1,5.0,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
5229,2012,73000,22.69,1995,190.0,5.0,12.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5230,2017,63423,23.0,1498,98.96,5.0,7.69,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5231,2013,62132,18.5,1197,82.85,5.0,4.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5232,2013,51000,16.8,1497,118.0,5.0,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5233,2015,75000,23.2,1248,73.94,5.0,4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5234,2008,55410,19.81,1086,68.05,5.0,1.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5235,2015,41000,18.2,1199,82.4,5.0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5236,2012,45000,22.32,1582,126.32,5.0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5237,2018,53322,15.8,1591,121.3,5.0,12.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5238,2013,48000,18.2,1199,82.4,5.0,3.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5239,2013,72000,14.16,1968,174.3,5.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5240,2013,50266,17.0,1497,118.0,5.0,5.53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5241,2017,21800,17.0,1497,121.36,5.0,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5242,2014,45000,12.07,2967,241.4,7.0,37.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5243,2010,62000,20.36,1197,78.9,5.0,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5244,2014,41681,17.0,1197,80.0,5.0,4.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5245,2011,69313,17.5,1197,85.8,5.0,2.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5246,2017,49000,25.0,1396,69.0,5.0,1.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
5247,2012,40471,16.2,2993,235.0,5.0,25.72,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5248,2013,60000,22.9,1248,74.0,5.0,4.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5249,2018,1001,19.0,1194,94.68,5.0,7.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5250,2008,38000,13.9,1599,103.2,5.0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5251,2008,66000,16.07,1995,181.0,5.0,7.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5252,2017,33901,12.8,2494,102.0,8.0,14.29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5253,2011,57000,14.94,2143,204.0,5.0,17.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5254,2013,170000,22.54,1582,126.2,5.0,7.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5255,2014,60000,23.2,1248,73.94,5.0,4.35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5256,2016,85000,24.3,1248,88.5,5.0,8.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5257,2016,146000,19.1,1197,82.0,5.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
5258,2014,56002,26.0,1498,98.6,5.0,6.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5259,2016,8554,25.17,799,53.3,5.0,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5260,2014,62322,23.59,1364,67.06,5.0,4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5261,2015,37929,24.07,998,67.1,5.0,3.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5262,2016,5400,23.84,1199,84.0,5.0,3.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5263,2013,60000,21.9,1396,90.0,5.0,2.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5264,2014,55730,16.55,1968,147.51,5.0,15.21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
5265,2015,62000,28.4,1248,74.0,5.0,6.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5266,2017,14576,17.0,1198,73.75,5.0,6.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5267,2017,17000,16.0,1497,117.3,7.0,9.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5268,2009,28000,17.0,1197,80.0,5.0,2.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5269,2012,58200,14.66,2199,194.3,7.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5271,2018,12278,23.1,998,67.04,5.0,5.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5272,2018,17665,15.8,1591,121.3,5.0,11.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5273,2004,200000,17.88,1396,52.8,5.0,0.85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5274,2011,55893,15.04,1598,103.6,5.0,3.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5275,2015,60586,23.1,998,67.04,5.0,4.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5276,2015,13500,17.9,2143,136.0,5.0,25.51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5277,2017,30000,22.74,796,47.3,5.0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5278,2018,12000,10.91,3198,197.0,7.0,33.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5279,2017,65000,17.57,1193,88.7,5.0,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5280,2014,38000,16.09,1598,103.5,5.0,3.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5281,2012,25000,17.5,1373,91.1,7.0,5.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5282,2011,100000,14.0,2987,224.0,5.0,14.41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5283,2014,13710,16.2,1199,74.0,5.0,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5284,2015,100000,12.55,2982,168.5,7.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5285,2017,17000,23.1,998,67.04,5.0,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5286,2008,89000,16.07,1995,181.0,4.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5287,2006,100173,16.9,1497,100.0,5.0,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5288,2009,97000,13.17,1999,114.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
5289,2016,40190,18.06,1198,74.93,5.0,4.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5290,2016,29647,20.14,1498,88.0,5.0,6.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5291,2018,43639,21.1,998,100.0,5.0,8.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5292,2012,37333,20.36,1197,78.9,5.0,3.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5293,2018,48407,18.6,1197,81.83,5.0,7.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5294,2011,25000,10.37,2979,306.0,2.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5295,2010,72400,20.36,1197,78.9,5.0,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
5296,2012,18000,13.6,1598,181.0,4.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5297,2012,65167,19.4,1198,86.8,5.0,3.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
5298,2016,25418,20.73,1373,91.2,5.0,7.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5299,2013,38995,19.3,1248,73.9,5.0,6.46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5300,2012,60000,22.07,1199,73.9,5.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5301,2011,72000,17.05,1995,184.0,5.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5302,2016,31075,12.07,2967,241.4,7.0,49.79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5303,2015,4311,25.83,1498,99.0,5.0,4.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5304,2017,21000,21.76,1995,190.0,5.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5305,2011,54000,14.0,2987,224.0,5.0,21.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5306,2007,50000,17.3,1061,64.0,5.0,1.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5307,2018,13000,21.4,1197,83.1,5.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5308,2013,74000,22.0,1197,81.8,5.0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
5309,2009,75000,14.7,1150,76.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
5310,2017,25000,20.14,1498,88.0,5.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5311,2012,139000,0.0,2179,115.0,5.0,16.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5312,2015,52000,14.16,1968,174.3,5.0,25.49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5313,2015,20000,18.53,1968,187.74,5.0,35.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5314,2018,32663,24.0,1186,73.97,5.0,6.28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5315,2012,76777,12.05,2179,120.0,8.0,4.88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5316,2016,100303,22.95,1248,74.0,5.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5317,2015,43993,21.1,814,55.2,5.0,3.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5318,2016,72118,15.4,2179,120.0,8.0,10.23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5319,2010,83000,11.1,2354,142.0,5.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5320,2016,7523,16.2,1199,74.0,5.0,6.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5321,2014,34670,15.1,1196,73.0,7.0,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5322,2016,30000,24.0,1120,70.0,5.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5323,2017,17000,10.91,3198,197.0,7.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5324,2015,59261,24.0,1186,73.97,5.0,4.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5325,2016,65210,22.9,1248,74.0,5.0,5.48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5326,2016,19000,18.6,1197,81.83,5.0,7.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5327,2012,50000,17.5,1298,85.8,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5328,2015,47000,22.69,1995,190.0,5.0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5329,2007,75000,17.7,1497,78.0,5.0,1.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
5330,2013,54534,16.95,1197,78.9,5.0,3.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
5331,2018,13000,23.0,1498,98.96,5.0,10.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5332,2015,48808,23.1,998,67.04,5.0,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5333,2012,63001,20.77,1248,88.76,7.0,6.11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
5334,2015,64771,12.8,2494,102.0,8.0,15.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5335,2016,34634,17.8,1497,117.3,5.0,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5336,2012,69242,19.1,1197,85.8,5.0,4.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5337,2011,33292,18.5,1197,85.8,5.0,3.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5338,2012,55000,15.0,1396,98.6,5.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
5339,2019,1000,17.19,1197,81.86,5.0,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
5340,2011,80000,17.0,1497,118.0,5.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5341,2016,65003,13.6,4134,382.0,5.0,67.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5342,2019,16573,17.8,1198,86.7,5.0,9.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5343,2008,152633,12.9,1799,130.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
5344,2015,53000,18.6,1197,81.83,5.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5345,2017,50129,19.67,1582,126.2,5.0,13.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5346,2013,63716,15.73,1968,174.33,5.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5347,2018,11000,24.7,796,47.3,5.0,3.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5348,2012,115000,15.06,1995,177.0,5.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5349,2013,63265,20.36,1197,78.9,5.0,2.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5350,2016,20000,21.66,1498,108.62,5.0,6.75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5351,2010,79000,16.47,1198,73.9,5.0,2.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5352,2015,41000,20.73,1373,91.1,5.0,5.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
5353,2015,26323,17.21,1197,103.5,5.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5354,2016,76000,24.4,1120,71.0,5.0,3.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
5355,2008,69972,13.5,1799,130.0,5.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5356,2008,69000,17.7,1497,78.0,5.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
